inactivated vaccine
inborn errors
incidental covid-19
increase covid-19
increase risk
increased susceptibility
indian sars-cov-2
infant outcomes
infarction admissions
infection based
infection cases
infection caused
infection risks
infection severity
infection spread
infections caused
influenza pandemics
inform covid-19
initial results
injuries associated
injury among
international comparisons
international concern
international consensus
interpersonal violence
intraocular pressure
intravenous thrombolysis
invasively ventilated
iraqi kurdistan
ischemic attack
isolation measures
isolation rooms
italian adults
italian epidemic
italian outbreak
italian paediatric
italian study
janus kinase
johns hopkins
key factor
kidney involvement
killer cells
korean society
large covid-19
large italian
latent class
learning framework
less severe
levels predict
lichen planus
lifestyle behaviours
lineage b.1.1.7
liver biochemistries
liver cirrhosis
liver tests
local governments
lockdown impact
lockdown phase
lockdown policies
longitudinal analyses
looking forward
low back
low rate
low-middle income
lung cells
lung fibrosis
lymph node
maintenance dialysis
major covid-19
male sex
management challenges
management guidelines
management recommendations
many questions
march 2021
mass gathering
mast cell
may influence
may reflect
med covid-19
media usage
mediating roles
mediation analysis
medicine practice
meta-analysis based
method study
microbiology laboratory
mild cases
mild disease
milk bank
minority groups
mitigation strategy
mobility patterns
mobility restrictions
model-based analysis
modelling analysis
modified full-face
molecular insights
mortality prediction
moving beyond
moving target
multicenter evaluation
multicenter prospective
multiple sars-cov-2
multivariate analysis
myeloid-derived suppressor
national academy
national medical
national surveillance
nationwide online
ncov-19 vaccine
needs assessment
neonatal management
network based
neuromuscular diseases
neurosurgery resident
neurosurgical education
neutralization assays
neutralizing monoclonal
new hope
new method
new models
new opportunities
new perspective
newborn health
non-covid patients
non-icu patients
nosocomial infections
novel coronavirus-19
novel human
novel insights
nucleotide analogues
numerical simulation
nurses fighting
nursing professional
nutrition therapy
nutritional risk
nutritional therapy
occupational disease
occupational risk
ocular trauma
office workers
older cancer
olympic games
omega-3 fatty
oncology center
oncology practices
oncology services
one world
online clinical
online course
online surveys
open data
open letter
ophthalmological society
ophthalmology department
opioid overdose
optical coherence
oral care
oral fluid
oral hygiene
oral lesions
organ support
organizational aspects
orthopaedic care
outbreak using
outpatient service
pacific region
paediatric dentistry
pain medicine
pandemic epicenter
pandemic responses
pandemic triage
panel data
panic disorder
pathological changes
pathological features
pathophysiological mechanisms
patient diagnosed
patient information
patient perspective
patient selection
patients covid-19
patients via
pcr results
pediatric health
pediatric healthcare
pediatric kidney
pediatric respiratory
peripheral nervous
pet/ct imaging
pharmacology analysis
physically active
pilot trial
pneumonia requiring
policy recommendations
population based
population level
population movement
population-based survey
position ventilation
possible protective
possible risk
post sars-cov-2
post-acute care
post-covid-19 patients
post-pandemic era
potent antiviral
potential association
potential coronavirus
potential diagnostic
potential implication
potential long-term
potential management
practical experience
practice changes
predict sars-cov-2
predicting severe
predicts disease
preliminary investigation
preoperative sars-cov-2
preoperative screening
prevalence estimates
prevalence study
preventative measures
preventing transmission
preventive measure
previously infected
prime time
problematic internet
professional football
professions education
prognostic biomarker
prognostic indicator
progress toward
promising treatment
promoting physical
prospective multicenter
protected code
protein interaction
protein structure
provide protection
psychological outcomes
psychological states
psychosocial health
public service
pulmonary diseases
pulmonary infections
pulmonary infiltrates
quantitative chest
quantitative fit
quantitative real-time
quarantine strategy
quo vadis
racial disparity
radiological society
radiology services
radiology training
randomised clinical
randomised trial
rapid advice
rapid expansion
rates across
real life
real-life data
really need
recent literature
recombinase polymerase
recovered cases
recurrent neural
reducing covid-19
reducing sars-cov-2
reducing transmission
registry analysis
related deaths
related health
related outcomes
related symptoms
remdesivir treatment
remote delivery
remote management
renal transplantation
reported case
reproductive medicine
reproductive technology
repurposed drug
research group
research opportunities
research questions
resource limited
resource scarcity
respiratory mechanics
respiratory rate
response following
restarting elective
retinal artery
reunion island
reverse-transcription polymerase
review based
rheumatology practice
risk groups
rna binding
rna synthesis
rna vaccine
road ahead
rohingya refugees
rural america
rural communities
safe practice
safety precautions
safety protocols
salivary glands
sante mentale
sars-cov-2 assays
sars-cov-2 cause
sars-cov-2 d614g
sars-cov-2 diagnostics
sars-cov-2 drug
sars-cov-2 genetic
sars-cov-2 inhibitors
sars-cov-2 orf8
sars-cov-2 polymerase
sars-cov-2 protease
sars-cov-2 real-time
sars-cov-2 respiratory
sars-cov-2 seropositivity
sars-cov-2 viruses
sars-cov-2-associated acute
sars-cov-2-positive patient
sars-cov-2-specific antibody
satisfaction among
say mps
scarce resource
school nurses
school setting
scientific publishing
scientific rationale
screening tests
search trends
second surge
second trimester
secondary infection
secondary metabolites
secondary traumatic
segment elevation
segmental glomerulosclerosis
selected countries
serologic tests
serological survey
serum albumin
severe aortic
severe case
severe liver
severe obesity
severe thrombocytopenia
severely affected
severity scores
severity scoring
short communication
short review
silico prediction
simple method
simultaneous detection
single-centre observational
sleep apnoea
sleep duration
slit lamp
small bowel
smell dysfunction
social cognition
social factors
social health
social impact
social trust
socio-economic implications
soft tissue
sole manifestation
south west
special care
special needs
special report
spike pseudotyped
spike receptor
spinal anaesthesia
spontaneous coronary
staff perceptions
stakeholder engagement
stress scale
student perceptions
study exploring
suicide rates
superspreading events
supportive treatment
suppressor cells
surgery service
surgical department
surgical outcomes
surgical triage
surgical volume
survey based
survey conducted
surviving covid-19
syndrome among
syndrome requiring
system blockade
systemic therapy
systems biology
t-cell therapy
targeted therapies
taste loss
team members
telemedicine implementation
telemedicine program
temperature screening
tertiary health
testing among
testing site
therapy practice
third level
thoracic surgeons
three commercial
thrombin generation
times call
tobacco industry
tocilizumab use
transcription pcr
transfusion services
transient ischemic
transmission control
transmission patterns
transmission using
transmission via
transplantation programs
treat coronavirus
treatment approach
treatment program
triage decisions
triage guidelines
two consecutive
two distinct
two large
two waves
ultraviolet light
uncertain times
undergoing surgery
underlying health
understand covid-19
understanding sars-cov-2
unintended consequence
unique challenges
university campus
university teaching
unprecedented times
urban area
urban areas
urban population
urgent care
urologic surgery
urological practice
urology department
urology residents
using convolutional
using docking
usual care
vaccination policy
vaccine protection
vaccine targets
vascular changes
vascular injury
vena cava
ventilator management
ventilator sharing
vero cell
versus severe
versus supportive
via molecular
viral infectivity
viral outbreaks
viral pathogens
viral sepsis
virological characteristics
virtual world
virus-host interaction
visitor restrictions
vital role
von allergien
wearing face
wearing personal
web exclusive
weight loss
west african
withania somnifera
without tocilizumab
workers infected
workers involved
working conditions
world war
worldwide pandemic
wuhan coronavirus
wuhan novel
x-ray image
xuebijing injection
yellow fever
york metropolitan
young covid-19
zoonotic diseases
"historically" controlled
19:00 aedt
2009 h1n1
2019 mortality
2019 severity
2019 vaccine
2020 annual
3-month follow-up
academic centre
academic medicine
accurate detection
acquired pneumonia
across india
acta med
active compounds
acute cor
acute hepatitis
acute infections
acute ischaemic
acute mesenteric
addiction treatment
address health
adjunct treatment
admission associated
adult cancer
adult hospitalized
advanced heart
aerosol exposure
aerosol-generating medical
affecting covid-19
african green
african health
age-related differences
allergic diseases
allied health
allocating medical
altered mental
alveolar epithelial
american patients
american population
among coronavirus
among employees
among front-line
among hospitalised
among intensive
among quarantined
among social
among solid
among surgeons
among veterans
amongst healthcare
anatomic pathology
androgen receptor
annual scientific
anti-cancer therapy
anti-covid-19 drugs
anti-inflammatory activity
anti-sars-cov-2 igm
anti-viral drugs
anticoagulant treatment
antimicrobial therapy
antiphospholipid syndrome
antithrombotic therapy
antiviral peptides
antiviral strategies
applying lessons
approach toward
appropriate use
ards caused
arrhythmia risk
arthritis patients
assessment using
asthma patients
asymptomatic children
asymptomatic pregnant
asymptomatic severe
at-risk populations
australian health
australian perspective
autoimmune bullous
autoimmune haemolytic
autopsy study
available covid-19
b.1.1.7 variant
balancing risks
based vaccine
basic income
basque country
beat covid-19
behavioural changes
bilateral pulmonary
binding free
bioinformatic analysis
biological drugs
biologically active
biopsy findings
birth cohort
black communities
black swan
bleeding events
blocker use
blocking sars-cov-2
blocks sars-cov-2
blood count
blood flow
body composition
brazilian amazon
breastfeeding women
bullous diseases
cancer consortium
cancer referrals
candidate vaccines
capacity building
capsule endoscopy
carbon monoxide
cardiac implantable
cardiac safety
cardiology laboratories
cardiology services
cardiorespiratory fitness
care capacity
care considerations
care crisis
care due
care organizations
care pathways
care physician
care protocols
care provider
care site
care ultrasound
case presentation
cases report
causative agent
causing covid-19
cell lymphoma
cellular entry
central america
cerebellar ataxia
cerebral microbleeds
chest syndrome
chief medical
children hospitalized
chinese patent
chinese people
chinese social
choosing wisely
chronic care
chronic heart
chronic inflammation
circadian clock
city public
civil liberties
civil society
clean air
climate crisis
clinic model
clinical assessment
clinical challenge
clinical characterization
clinical diagnosis
clinical experiences
clinical insights
clinical needs
clinical nurse
clinical observations
clinical pathway
clinical pharmacy
clinical placements
clinical profiles
clinical role
clinical sensitivity
clinical staff
clinical treatment
clinically diagnosed
clinician perspectives
cognitive function
cold agglutinin
collaborative approach
college campuses
combating coronavirus
commonly used
communication technologies
community members
community screening
community setting
community survey
community testing
community treatment
comparative cohort
competency-based medical
competing risk
complete blood
complication associated
comprehensive approach
comprehensive assessment
computational fluid
computational screening
computerized tomography
con covid-19
concentration methods
concept study
conceptual model
concerning covid-19
concerns related
conditions associated
congenital bleeding
conjunctival secretions
consensus position
consensus report
conservative management
contact patterns
contact transmission
containment strategy
control among
control trial
controlled human
cook county
cor pulmonale
cord blood
cord mesenchymal
corona viruses
coronavirus cases
coronavirus genome
coronavirus nucleic
coronavirus pandemics
coronavirus variants
cost effective
cost-effectiveness analysis
county level
county-level covid-19
cov2 infection
covalent inhibitors
covid lockdown
covid times
covid-19 affects
covid-19 amongst
covid-19 case-fatality
covid-19 crises
covid-19 deceased
covid-19 diagnosed
covid-19 elimination
covid-19 evidence
covid-19 imaging
covid-19 in-hospital
covid-19 including
covid-19 interventions
covid-19 laboratory
covid-19 monitoring
covid-19 pandemic-results
covid-19 pandemic-the
covid-19 phase
covid-19 phenotypes
covid-19 phobia
covid-19 poses
covid-19 propagation
covid-19 publications
covid-19 stigma
covid-19 stressors
covid-19 suspected
covid-19 trial
covid-19 units
covid-19 update
covid-19 vulnerability
covid-19 ward
covid-19 working
covid-19 worldwide
covid-19-infected patient
covid-19-like symptoms
covid-19-related ards
covid-19-related outcomes
covid-19-related school
covid-2019 pandemic
critical health
critically unwell
critically-ill covid-19
cross-country analysis
cross-country comparison
cross-sectional surveys
cross-sectional web-based
curious case
current global
current treatment
currently available
cytokine levels
cytokine production
d-dimer level
d614g spike
data say
deaths associated
deceased donor
decreased incidence
dedicated covid-19
delphi study
dental office
dental patients
dermatology patients
designated hospitals
detection method
development strategies
diagnosed covid-19
diagnostic approaches
diagnostic criteria
diagnostic kits
diagnostic specimen
diagnostic technologies
dietary intake
differences among
different phases
different species
digital phenotyping
direct detection
discharge criteria
disease 2019-reply
disease care
disease dynamics
disease onset
disease outcome
disease pneumonia
disease prevalence
disease-19 patients
disease-2019 patients
disorders associated
distance teaching
distinguishing covid-19
dose lung
drug monitoring
drug shortage
drug therapies
drug trials
drug-induced liver
druggable targets
dry eye
dynamics analysis
early breast
early changes
early epidemic
early epidemiological
early outpatient
early postoperative
early predictor
early report
east asia
east asian
eastern europe
ecmo support
economic consequences
economic effects
education students
effective communication
effective response
effective strategy
effective vaccine
ejection fraction
elective colorectal
electrochemical biosensor
electrophysiology procedures
emergency clinicians
emergency healthcare
emergency measures
emergency patients
emerging coronaviruses
emerging respiratory
emission tomography
emotional eating
emotional state
emotional support
endemic human
endothelial activation
endothelial growth
ensuring continuity
entry receptors
environmental monitoring
environmental surface
environmental surfaces
environmental surveillance
eosinophil count
epidemic characteristics
epidemic preparedness
epidemiological profile
epitope prediction
equipment among
equipment shortages
essential medicines
essential role
ethnic health
evaluating covid-19
exacerbate covid-19
executive summary
exhaled breath
exponential growth
expression profiles
facial trauma
facilitate covid-19
factors predicting
faecal-oral transmission
family engagement
family support
family-centered care
fatal coronavirus
fatal sars-cov-2
final year
final-year medical
financial crisis
first clinical
first epidemic
flow immunoassays
flu pandemic
flu vaccination
following severe
following treatment
food delivery
food intake
football players
forecasting model
forensic medicine
four countries
four sars-cov-2
fractional derivatives
fracture care
french covid-19
full-face snorkel
functional capacity
fusion inhibitors
future opportunities
g6pd deficiency
gaming disorder
general anxiety
general practitioner
genetic polymorphisms
genetic risk
genetic susceptibility
geographical distribution
geospatial analysis
geriatric mental
gerontological social
global collaboration
global data
global experience
global governance
global longitudinal
global study
global surgery
global trade
glucose metabolism
goes viral
golden syrian
good enough
government must
graphic medicine
greater paris
ground-glass opacity
guidance document
guillain barre
gynecologic cancers
gynecologic surgery
gynecological cancer
haemophagocytic lymphohistiocytosis
handling covid-19
hard times
health assessment
health authorities
health community
health department
health england
health experts
health factors
health governance
health indicators
health law
health matters
health nursing
health prevention
health restrictions
health staff
health threats
health-care providers
healthcare disparities
healthcare facility
healthcare provider
healthcare students
healthy controls
healthy lifestyle
help mitigate
hepatic injury
high level
high quality
high-throughput sars-cov-2
highest risk
hiv pandemic
hiv-1 infection
holistic care
home-based exercise
homeless shelter
hormone therapy
hospital management
hospital medicine
hospital services
hospital settings
hospital-based retrospective
hospitalised older
hospitalized pediatric
host ace2
host proteins
hot spot
human body
human cell
human immune
human intestinal
human neutralizing
human papillomavirus
human placenta
human reproduction
human subjects
humanitarian crisis
hybrid model
hydroxychloroquine plus
hyperimmune plasma
hypertension hospitalized
hypertension patients
iadvl academy
ideation among
identifying covid-19
igg assay
igg assays
ill adult
immediate action
immune infiltration
impact among
improve survival
improved outcomes
in-silico analysis
in-silico drug
in-silico study
inactivates sars-cov-2
incident command
income country
increased levels
indian academy
indian medicinal
indian states
indigenous people
indirect transmission
individual patient
induces protective
infected children
infected population
infection detected
infection disease
infection model
infection patients
infection undergoing
infection via
infectious bronchitis
inflammasome activation
inflammatory conditions
inflammatory skin
influential factors
infodemiological study
information needs
information seeking
information sharing
information statement
inhibitor use
initial assessment
initial data
initial response
initial symptom
inner city
insomnia symptoms
insurance coverage
integrated moving
interdisciplinary research
interferon beta-1a
interferon beta-1b
interferon-induced transmembrane
interim report
interleukin-6 blockade
intermediate care
intermediate hosts
international collaborative
international cooperation
international perspectives
interpreting sars-cov-2
interrupted time-series
intestinal ischemia
intubated covid-19
invasive fungal
ion channel
iranian population
italian national
italian region
ivf laboratory
january-february 2020
japanese patients
jiedu capsule
job insecurity
joint arthroplasty
july-august 2020
ketoacidosis precipitated
key workers
kidney biopsy
klebsiella pneumoniae
knowledge regarding
laboratory indicators
large hospital
large metropolitan
large population
large survey
large teaching
large university
leukocyte antigen
livedo reticularis
liver cancer
living alone
living facilities
living kidney
load dynamics
lockdown effects
long way
long-term follow-up
looking back
low cost
low-resource setting
lung adenocarcinoma
lymph nodes
lymphocyte subset
lymphocytic leukaemia
malaria control
male patients
mandatory quarantine
march-august 2020
mass casualty
mass media
mass population
matched case-control
materials science
maternal deaths
maternal-fetal transmission
may-june 2020
med port
mediation role
medical applications
medical curriculum
medical devices
medical institutions
medical liability
medical physics
medical professionalism
medical residents
medical system
medical team
medical things
medicare beneficiaries
medication adherence
medication management
medicine approach
medicine clerkship
medicine education
medicine fellowship
medicine physicians
medicine services
mediterranean diet
melanoma patients
membrane protein
mental wellness
mesenteric artery
messenger rna
meta-analysis protocol
metabolic associated
meteorological conditions
methanol poisoning
mexican patients
microvascular disease
microvascular injury
mild versus
missing piece
missing pieces
mobile application
mobile applications
mobility trends
model analysis
modeling sars-cov-2
modelling approach
modified seir
molecular structure
monitor covid-19
monocentric study
mood disorders
mortality outcomes
motivation theory
mouse models
mrna vaccination
mrna-1273 vaccine
multicenter trial
multicentre prospective
muscle weakness
musculoskeletal pain
myasthenic crisis
mycobacterium tuberculosis
myeloma patients
myeloproliferative neoplasms
national healthcare
national institutes
national retrospective
national sample
national university
natural disasters
neck cancers
necrotizing encephalopathy
negative outcomes
neonatal sars-cov-2
nephrology covid-19
neutralization assay
neutralizing human
new enemy
new mexico
new strategy
new technologies
news media
next-generation sequencing
nhs england
nhs trust
non-alcoholic fatty
non-operative management
nonstructural proteins
north east
northeast ethiopia
northern italian
northern spain
novel concept
novel coronaviruses
novel drug
novel entity
novel insight
novo design
numerical analysis
nutritional support
obesity paradox
objective structured
obtained using
occupational covid-19
occupational stress
ocular symptoms
old drugs
older population
oncology pharmacy
oncology surgery
one case
online information
online mental
online patient
online search
open schools
operating rooms
ophthalmic care
optimal management
optimization algorithm
oral radiology
orthopaedic department
orthopaedic surgeon
orthopedic surgeons
otolaryngology practice
otolaryngology resident
otologic surgery
outbreak period
outcome among
outpatient visits
overall survival
overcoming covid-19
paediatric patient
pandemic affected
pandemic infection
pandemic prevention
pandemic quarantine
pandemic related
pandemic virus
panel report
parenting stress
partial lockdown
past outbreaks
patient outcome
patient recovered
patient recovering
patient risk
patients amidst
patients compared
patients detected
patients towards
pediatric age
pediatric cases
pediatric dentistry
pediatric infectious
pediatric medical
pediatric pulmonology
pemphigus vulgaris
perceived barriers
perceived health
perceived severity
perceived vulnerability
perception among
perioperative considerations
peripheral facial
peripheral lymphocyte
peripheral nerve
persistently positive
personal risk
personalized medicine
pharmacological agents
pharmacological mechanism
phone data
pilot project
plaque psoriasis
plasma glucose
plasma samples
plasmodium falciparum
plastic waste
please contribute
pneumonia lesions
point-of-care antibody
policy analysis
policy making
policy options
polish cardiac
pollution levels
polymerase amplification
population study
populations affected
positive results
positivity rates
possible mechanism
possible symptom
possible use
post covid
post pandemic
post-traumatic growth
potential anti-sars-cov-2
potential biomarkers
potential candidate
potential candidates
potential clinical
potential drug-drug
potential natural
potential neurological
potential predictor
potential therapies
potential vaccines
practice considerations
pre-existing mental
precautionary behavior
predict severe
predicting disease
predictive modeling
predicts poor
predominantly african
preliminary assessment
preliminary evaluation
preliminary recommendations
preoperative covid-19
prepandemic period
presenting sign
presenting symptoms
pressure control
pressure isolation
presumed covid-19
presymptomatic transmission
prevent respiratory
preventive health
preventive strategy
prevents sars-cov-2
previous sars-cov-2
prior covid-19
professional students
prognostic significance
progress towards
promoting resilience
prospective covid-19
prospective multicentre
protect healthcare
protect patients
protective barrier
protective behavior
protective behaviours
protective efficacy
protective masks
proteomic analysis
provide insights
provincial people
psychiatric conditions
psychiatric emergencies
psychological capital
psychological crisis
psychological disorders
psychological experience
psychological implications
psychosocial challenges
psychosocial consequences
psychosocial well-being
psychotic disorder
public attitudes
public data
public engagement
public good
public spaces
public support
published cases
published literature
pulmonary involvement
pulmonary sequelae
pulmonary vasculature
qualitative descriptive
qualitative evidence
quality index
quality management
quantum chemical
questionnaire-based survey
racial differences
radical right
radiologic findings
radiology education
ramadan fasting
randomization study
randomized placebo-controlled
rapid decline
rapid lateral
rare disease
real-time estimation
reality check
receptor antagonists
receptor recognition
receptor signaling
recovery rates
recovery time
red cell
reduce transmission
reduce viral
reduced covid-19
reduction strategies
refractory hypoxemia
refractory status
refugee camp
register study
registry data
regulation strategies
rehabilitation needs
rehabilitation unit
related coronaviruses
related risk
relationships among
remdesivir use
remote medical
renal involvement
reopening strategies
reported deaths
reporting system
repurposing strategy
research collaboration
research protocol
residency interviews
residency match
resident training
residential care
resilient health
resource setting
respirator masks
respiratory coronaviruses
respiratory droplet
respiratory health
respiratory management
respiratory pathogen
respiratory specimen
restrictive measures
retrograde cholangiopancreatography
retrospective chart
retrospective descriptive
revealing covid-19
review study
rheumatology guidance
rio grande
risk model
risk-based approach
rna expression
rna replication
room management
rotational thromboelastometry
routine laboratory
routine use
rt-pcr positive
rt-pcr using
rural residents
safe handling
safe use
safety guidelines
safety issues
safety monitoring
safety personnel
sars-cov infection
sars-cov-2 asymptomatic
sars-cov-2 causes
sars-cov-2 clearance
sars-cov-2 coinfection
sars-cov-2 compared
sars-cov-2 emergency
sars-cov-2 invasion
sars-cov-2 load
sars-cov-2 mimicking
sars-cov-2 mpro
sars-cov-2 outbreaks
sars-cov-2 pandemia
sars-cov-2 proteases
sars-cov-2 receptor-binding
sars-cov-2 samples
sars-cov-2 sequences
sars-cov-2 therapeutics
sars-cov-2 within
sars-cov2 main
saudi arabian
say doctors
say researchers
sciences students
scientific production
scientific sessions
search engine
seasonal respiratory
security index
seir epidemic
septal defect
serial mediation
series report
serious adverse
serious covid-19
serological screening
seroprevalence study
seroprevalence survey
seroprevalence surveys
serum 25-hydroxyvitamin
serum antibodies
serum samples
service response
severe hypoxemia
severe progression
sexual behaviour
sexual function
shandong province
shared resource
shelter hospitals
short-term mortality
short-term prognosis
sick leave
side effect
significant reduction
since covid-19
single large
single nucleotide
single ventilator
single-cell transcriptome
single-centre study
sinus bradycardia
sir models
six patients
skin manifestation
sleep health
smart city
smell impairment
snorkel masks
social connections
social contract
social determinant
social life
social lockdown
social networking
social participation
social policy
social psychological
social services
socially distant
society guidelines
socioeconomic inequalities
spanish experience
spanish health
spanish hospital
spanish university
specific antibody
specific considerations
speech therapy
spike glycoproteins
spring festival
stainless steel
state anxiety
stay home
stay safe
staying connected
staying safe
stemi patients
stomatitis virus
strategies used
stress related
stress responses
structural characterization
structured clinical
studies reveal
study assessing
study investigating
success story
successful containment
support groups
support service
supporting clinical
surface water
surgeons need
surgery center
surgery following
surgery trainees
surgical considerations
surgical team
surgical trainees
surgical unit
surrogate virus
surveillance systems
surveillance tool
survey results
suspected acute
suspected myocarditis
suspected/confirmed covid-19
symptom burden
symptom severity
symptomatic coronavirus
symptomatic pregnant
systemic anticancer
systemic rheumatic
systemic therapies
systemic treatment
tamil nadu
targeting viral
technical note
telemedicine service
temporal association
temporally related
tension pneumothorax
test kit
testing covid-19
testing data
testing program
testing rates
tests among
tests using
therapy may
thermal inactivation
thinking beyond
three case
three countries
threshold value
throat swab
thromboembolism prophylaxis
time pcr
time-varying reproduction
tissue damage
tissue factor
tomography features
total antibodies
total joint
towards online
toxic epidermal
transmission model
transmission risks
transmitted diseases
transplacental transmission
transplantation recipients
transport medium
trauma management
trauma presentations
travel medicine
triage protocol
trial results
turkish society
two commercial
two countries
uncharted waters
unfavourable outcome
unmet needs
urban academic
urban emergency
urologic oncology
urological cancer
usability study
using data
using electronic
using human
using immunoinformatics
using online
using simulation
utilization among
vaccination programme
vaccine deployment
vaccine misinformation
vaccine supply
vaccine targeting
vaccines based
variables associated
varicella-like exanthem
venous access
venous forum
ventilated patient
ventilation systems
ventricular function
ventricular longitudinal
versus influenza
versus nasopharyngeal
viable sars-cov-2
viral spread
viral vectors
virtual assessment
virtual clinics
virtual education
virtual fracture
virtual meeting
virtual multidisciplinary
virus entry
virus inactivation
virus isolation
virus using
visible pandemic
visual acuity
vital sign
vitreoretinal surgery
von covid-19
vulnerable children
vulnerable groups
warning system
wearable technology
wellbeing among
west bengal
western europe
western india
wide spectrum
without sars-cov-2
work resumption
world leaders
york hospital
young female
young infants
zinc supplementation
